created_at,author_id,conversation_id,referenced_tweets
2022-08-11 02:41:31+00:00,288582024,1557557797642018817,[<ReferencedTweet id=1557494448552017921 type=retweeted]
2022-08-11 02:41:37+00:00,40864390,1557557824141623296,
2022-08-11 02:41:46+00:00,278272577,1557557861387063297,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 02:41:50+00:00,3357199539,1557557875869900800,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 02:41:53+00:00,181329221,1557557888503144449,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 02:42:00+00:00,1111429574301229056,1557557917766803456,[<ReferencedTweet id=1557525682216910848 type=retweeted]
2022-08-11 02:42:01+00:00,1091432093865914368,1557557922133118976,
2022-08-11 02:42:16+00:00,3350346526,1557557983973986305,[<ReferencedTweet id=1557341752872374273 type=retweeted]
2022-08-11 02:42:23+00:00,1532403179945701376,1557558015112499200,[<ReferencedTweet id=1557479052193267712 type=retweeted]
2022-08-11 02:42:38+00:00,1471607180621197322,1557558078744166402,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 02:43:12+00:00,278272577,1557558221698736128,[<ReferencedTweet id=1557452663662559234 type=retweeted]
2022-08-11 02:43:16+00:00,1477358107118424064,1557558235904745472,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 02:43:21+00:00,146541122,1557558256737947649,
2022-08-11 02:43:31+00:00,74829868,1557558299633000450,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 02:43:34+00:00,235365702,1557558314946502658,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 02:43:48+00:00,1010488238191120385,1557558370198081538,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 02:43:55+00:00,1248377727691960320,1557558400132829185,[<ReferencedTweet id=1557428795501645824 type=quoted]
2022-08-11 02:44:02+00:00,632539766,1557558432273952768,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:44:06+00:00,1059215570535698433,1557558448631554048,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:44:20+00:00,102807867,1557558505212727298,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 02:44:21+00:00,273240243,1557558510556160001,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 02:44:48+00:00,1272184506712285186,1557558625304035328,[<ReferencedTweet id=1557479050020638723 type=retweeted]
2022-08-11 02:44:57+00:00,1252005449576128514,1557558661517557761,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 02:45:36+00:00,1392545725217705996,1557558826211184644,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 02:45:43+00:00,1020816815813951488,1557558854661165056,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 02:46:10+00:00,1013499715663618048,1557558967898972160,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 02:46:16+00:00,1420371130314108930,1557558991403859968,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 02:46:47+00:00,1367559673013039112,1557559123658653697,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 02:46:51+00:00,47542440,1557559138456150016,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:46:54+00:00,1139963297590063105,1557559151890501644,[<ReferencedTweet id=1557370465311756291 type=retweeted]
2022-08-11 02:46:54+00:00,1040699374316277762,1557559152066584576,[<ReferencedTweet id=1557319082772504577 type=retweeted]
2022-08-11 02:46:54+00:00,1031313881229156354,1557559152507076608,[<ReferencedTweet id=1557476634898452482 type=retweeted]
2022-08-11 02:46:55+00:00,80631030,1557559155065487360,
2022-08-11 02:46:55+00:00,2951818228,1557559156780974080,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 02:46:58+00:00,56733955,1557559168399294464,[<ReferencedTweet id=1557506716077629441 type=retweeted]
2022-08-11 02:47:29+00:00,159525832,1557559296887586821,
2022-08-11 02:47:35+00:00,2896326826,1557559325807513600,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 02:47:38+00:00,41030149,1557559337438044164,
2022-08-11 02:47:46+00:00,1363810045079789571,1557559368509542400,[<ReferencedTweet id=1557476634898452482 type=retweeted]
2022-08-11 02:48:01+00:00,217024966,1557559433990967297,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:48:06+00:00,257157144,1557559451875479554,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 02:48:10+00:00,2168311501,1557559471085441031,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:48:16+00:00,635627272,1557559497110994945,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 02:48:25+00:00,123536182,1557559534692048896,[<ReferencedTweet id=1557319082772504577 type=retweeted]
2022-08-11 02:48:56+00:00,1498506822919069696,1557559662840627202,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 02:48:56+00:00,792325572,1557559663134216194,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 02:49:02+00:00,919079811347337217,1557559686911721478,[<ReferencedTweet id=1557455739605639168 type=retweeted]
2022-08-11 02:49:03+00:00,9052962,1557559692662112258,
2022-08-11 02:49:07+00:00,878630391309119490,1557559711272247296,[<ReferencedTweet id=1557557922133118976 type=retweeted]
2022-08-11 02:49:18+00:00,1301197682,1557559754859372544,
2022-08-11 02:49:24+00:00,1423079532874043393,1557559780188774402,[<ReferencedTweet id=1555352262796627970 type=retweeted]
2022-08-11 02:49:26+00:00,1459837428693356544,1557559790154514432,[<ReferencedTweet id=1557483692095840261 type=retweeted]
2022-08-11 02:49:27+00:00,1935717619,1557559792138330113,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:49:48+00:00,1291746989705760768,1557559883280654336,
2022-08-11 02:49:57+00:00,1387481865368608777,1557559920123322373,
2022-08-11 02:50:12+00:00,69968964,1557559982819876864,[<ReferencedTweet id=1557449052874227713 type=quoted]
2022-08-11 02:50:19+00:00,1493413725105176579,1557560012494577665,[<ReferencedTweet id=1557370465311756291 type=retweeted]
2022-08-11 02:50:22+00:00,1551979282444042245,1557560024293154816,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:50:30+00:00,304215822,1557560055888756737,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 02:50:32+00:00,980568307844767745,1557560066315886592,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 02:50:47+00:00,1110317614528692224,1557560130610384896,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 02:50:49+00:00,1521641511707975680,1557560135622459392,
2022-08-11 02:50:54+00:00,1110317614528692224,1557560159379111936,[<ReferencedTweet id=1557359229169803270 type=retweeted]
2022-08-11 02:50:58+00:00,1110317614528692224,1557560175711641600,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 02:51:03+00:00,1110317614528692224,1557560196376961024,[<ReferencedTweet id=1557476634898452482 type=retweeted]
2022-08-11 02:51:06+00:00,189689217,1557560208515371008,[<ReferencedTweet id=1557481158937657344 type=retweeted]
2022-08-11 02:51:10+00:00,1110317614528692224,1557560227603652608,[<ReferencedTweet id=1557483883519741952 type=retweeted]
2022-08-11 02:51:16+00:00,43610222,1557560252375175169,[<ReferencedTweet id=1557471443243470849 type=retweeted]
2022-08-11 03:09:53+00:00,2867560334,1557560272541421568,[<ReferencedTweet id=1557560272541421568 type=replied_to]
2022-08-11 02:51:26+00:00,1264345764031012865,1557560293529718785,[<ReferencedTweet id=1557471443243470849 type=retweeted]
2022-08-11 02:51:27+00:00,220515617,1557560295966523400,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 02:51:31+00:00,4336286057,1557560315159740418,[<ReferencedTweet id=1557518291626778626 type=retweeted]
2022-08-11 02:51:37+00:00,1243049128021635073,1557560338438144005,[<ReferencedTweet id=1557146084878815233 type=retweeted]
2022-08-11 02:51:39+00:00,1518244360202211330,1557560347862745088,[<ReferencedTweet id=1557560272541421568 type=retweeted]
2022-08-11 02:51:46+00:00,236936520,1557560374609715201,[<ReferencedTweet id=1557560272541421568 type=retweeted]
2022-08-11 02:51:55+00:00,1359528273911418880,1557560413365194752,
2022-08-11 02:52:31+00:00,1238083932526129154,1557560564066418688,[<ReferencedTweet id=1557560272541421568 type=retweeted]
2022-08-11 02:52:56+00:00,1551671966293164033,1557560669934960645,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:53:04+00:00,171910395,1557560703799664647,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 02:53:22+00:00,584400447,1557560781176291329,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 02:53:23+00:00,1251894303166791681,1557560782166134789,[<ReferencedTweet id=1557483692095840261 type=retweeted]
2022-08-11 02:53:37+00:00,56450597,1557560841679081474,[<ReferencedTweet id=1557442131429625857 type=retweeted]
2022-08-11 02:53:51+00:00,1051506354328952833,1557560899191410688,[<ReferencedTweet id=1557471443243470849 type=retweeted]
2022-08-11 02:54:01+00:00,1403771864221114373,1557560944376664064,[<ReferencedTweet id=1557560272541421568 type=retweeted]
2022-08-11 02:54:12+00:00,733701514317955072,1557560989754736641,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:54:20+00:00,69635525,1557561022378115074,[<ReferencedTweet id=1557397811506958336 type=retweeted]
2022-08-11 02:54:25+00:00,3797429903,1557561041835495424,[<ReferencedTweet id=1557440246765215744 type=quoted]
2022-08-11 02:54:26+00:00,54555773,1557561047904657408,
2022-08-11 02:54:28+00:00,1419598453458546696,1557561054040915970,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 02:54:29+00:00,709571308485533696,1557561060294627329,[<ReferencedTweet id=1557471443243470849 type=retweeted]
2022-08-11 02:54:39+00:00,47623771,1557561103974289409,[<ReferencedTweet id=1557477387406827525 type=quoted]
2022-08-11 02:54:41+00:00,1413312600981610496,1557561112236892162,[<ReferencedTweet id=1557444737027694593 type=retweeted]
2022-08-11 02:54:44+00:00,561368187,1557561121665687553,[<ReferencedTweet id=1557387453442531328 type=retweeted]
2022-08-11 02:54:59+00:00,285609105,1557561184542408704,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 02:55:05+00:00,860193309691703296,1557561211037908992,[<ReferencedTweet id=1557479050020638723 type=retweeted]
2022-08-11 02:55:12+00:00,1109220441200230400,1557561241849184258,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 02:55:14+00:00,232687559,1557561248094593024,[<ReferencedTweet id=1557485199390302209 type=retweeted]
2022-08-11 02:55:28+00:00,1323986648913293314,1557561309650194432,[<ReferencedTweet id=1557508542332018691 type=retweeted]
2022-08-11 02:55:34+00:00,1371844282106195973,1557561332374929408,[<ReferencedTweet id=1557518932432519169 type=retweeted]
2022-08-11 02:55:40+00:00,285609105,1557561357049921537,[<ReferencedTweet id=1557483883519741952 type=retweeted]
2022-08-11 02:55:40+00:00,857693618022350852,1557561359029641216,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:55:52+00:00,1119942758301601792,1557561407620759553,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:56:09+00:00,1359528273911418880,1557561479657832448,
2022-08-11 02:56:24+00:00,34045096,1557561542924722176,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 02:56:26+00:00,105839402,1557561549832814595,[<ReferencedTweet id=1557494448552017921 type=retweeted]
2022-08-11 02:56:30+00:00,41798698,1557561567604101121,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:56:37+00:00,1053003526052474881,1557561595634618371,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:56:37+00:00,1289833879,1557561598658715648,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 02:56:47+00:00,951718780299816960,1557561639435640832,[<ReferencedTweet id=1557471443243470849 type=retweeted]
2022-08-11 02:56:51+00:00,67166558,1557561654304546816,[<ReferencedTweet id=1557483692095840261 type=retweeted]
2022-08-11 02:56:51+00:00,1529817756933029889,1557561654996619264,[<ReferencedTweet id=1557476634898452482 type=retweeted]
2022-08-11 02:57:05+00:00,705560912078438402,1557561713599422465,
2022-08-11 02:57:08+00:00,174451243,1557561726543040518,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:57:27+00:00,70479259,1557561805014196225,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 02:57:33+00:00,4920246747,1557561833896251396,[<ReferencedTweet id=1557471443243470849 type=retweeted]
2022-08-11 02:57:36+00:00,64809701,1557561845585793024,[<ReferencedTweet id=1557494448552017921 type=retweeted]
2022-08-11 02:57:38+00:00,129366840,1557561851633885184,[<ReferencedTweet id=1557483692095840261 type=retweeted]
2022-08-11 02:57:49+00:00,805566597943492609,1557561899708997632,[<ReferencedTweet id=1557479050020638723 type=retweeted]
2022-08-11 02:57:52+00:00,1365053517388533762,1557561910261911552,[<ReferencedTweet id=1557471443243470849 type=retweeted]
2022-08-11 02:58:00+00:00,1514395590,1557561946630754304,[<ReferencedTweet id=1557471443243470849 type=retweeted]
2022-08-11 02:58:02+00:00,70380153,1557561953203232771,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 02:58:12+00:00,2290864605,1557561995242643456,[<ReferencedTweet id=1557440246765215744 type=retweeted]
2022-08-11 02:58:18+00:00,1521907377796169728,1557562020299505664,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:58:22+00:00,1252066084032860163,1557562039303815168,[<ReferencedTweet id=1557537027784151045 type=retweeted]
2022-08-11 02:58:27+00:00,2843863737,1557562060027969538,[<ReferencedTweet id=1557471443243470849 type=retweeted]
2022-08-11 02:58:39+00:00,1077656727556943872,1557562110535770113,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:58:46+00:00,371393704,1557562137752571906,[<ReferencedTweet id=1557483692095840261 type=retweeted]
2022-08-11 02:59:13+00:00,85807711,1557562253490143233,[<ReferencedTweet id=1557471443243470849 type=retweeted]
2022-08-11 02:59:14+00:00,45859075,1557562256703066115,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 02:59:21+00:00,2290864605,1557562284876103680,[<ReferencedTweet id=1557560272541421568 type=retweeted]
2022-08-11 02:59:28+00:00,884090480912474112,1557562313871343617,[<ReferencedTweet id=1557544460812156929 type=retweeted]
2022-08-11 02:59:34+00:00,348709892,1557562340614316035,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 02:59:50+00:00,958458683977097216,1557562408222314501,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 03:00:21+00:00,1091839864499302400,1557562535133515777,[<ReferencedTweet id=1557479050020638723 type=retweeted]
2022-08-11 03:00:47+00:00,43604849,1557562645208879104,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 03:00:47+00:00,34045096,1557562646798499841,[<ReferencedTweet id=1557560272541421568 type=retweeted]
2022-08-11 03:01:10+00:00,1527708256785022976,1557562742730641413,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 03:01:38+00:00,1239952087527706634,1557562861236412416,[<ReferencedTweet id=1557483883519741952 type=retweeted]
2022-08-11 03:01:39+00:00,1239952087527706634,1557562863681773568,[<ReferencedTweet id=1557476634898452482 type=retweeted]
2022-08-11 03:01:41+00:00,300985641,1557562872242266118,[<ReferencedTweet id=1557494448552017921 type=retweeted]
2022-08-11 03:01:41+00:00,69088480,1557562872343011328,
2022-08-11 03:01:45+00:00,283578001,1557562889833267201,[<ReferencedTweet id=1557471443243470849 type=retweeted]
2022-08-11 03:01:49+00:00,1190833748826296320,1557562903670161409,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 03:01:50+00:00,1216540487341027328,1557562911266045952,[<ReferencedTweet id=1557453640218075138 type=retweeted]
2022-08-11 03:01:59+00:00,296044994,1557562946686967809,
2022-08-11 03:02:04+00:00,47829464,1557562967562018816,[<ReferencedTweet id=1557483692095840261 type=retweeted]
2022-08-11 03:02:08+00:00,1239952087527706634,1557562986818146304,[<ReferencedTweet id=1557483692095840261 type=retweeted]
2022-08-11 03:02:11+00:00,160559365,1557562996578213888,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 03:02:16+00:00,1288628166,1557563019097526272,[<ReferencedTweet id=1557561047904657408 type=retweeted]
2022-08-11 03:02:45+00:00,42614493,1557563140736417794,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 03:02:50+00:00,174064342,1557563160298758144,[<ReferencedTweet id=1557488446461149184 type=retweeted]
2022-08-11 03:03:14+00:00,712730452101046272,1557563262996303875,[<ReferencedTweet id=1557479050020638723 type=retweeted]
2022-08-11 03:03:15+00:00,428308964,1557563265584177153,[<ReferencedTweet id=1557476634898452482 type=retweeted]
2022-08-11 03:03:23+00:00,200523096,1557563300082221058,[<ReferencedTweet id=1557548391365840896 type=retweeted]
2022-08-11 03:03:26+00:00,43559650,1557563314561060869,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 16:17:03+00:00,1540457803369877509,1557563480823283712,[<ReferencedTweet id=1557709527813726208 type=replied_to]
2022-08-11 03:04:12+00:00,36106224,1557563506664300544,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 03:04:12+00:00,953661794056310785,1557563506853126150,
2022-08-11 03:04:17+00:00,1055336483614310400,1557563527765917696,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 03:04:21+00:00,1449478731366649858,1557563541242118144,[<ReferencedTweet id=1557494448552017921 type=retweeted]
2022-08-11 03:04:47+00:00,1494287642,1557563650583498753,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 10:58:06+00:00,464204620,1557563659857133568,[<ReferencedTweet id=1557563659857133568 type=replied_to]
2022-08-11 03:04:49+00:00,346039997,1557563660012294144,[<ReferencedTweet id=1557560272541421568 type=retweeted]
2022-08-11 03:04:49+00:00,1482772924423716878,1557563661186629632,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 03:04:56+00:00,4890779578,1557563688709771264,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 03:05:13+00:00,118767132,1557563760709099523,
2022-08-11 03:05:16+00:00,1377557576,1557563774424465408,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 03:05:16+00:00,851787529,1557563775070388226,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 03:05:22+00:00,346039997,1557563799418376193,[<ReferencedTweet id=1556716885034647554 type=retweeted]
2022-08-11 03:13:16+00:00,56733955,1557563843957645319,[<ReferencedTweet id=1557563843957645319 type=replied_to]
2022-08-11 03:05:43+00:00,1413312600981610496,1557563886362140672,[<ReferencedTweet id=1557563659857133568 type=retweeted]
2022-08-11 03:05:54+00:00,1454249439271530506,1557563932126109696,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 03:05:54+00:00,56733955,1557563932633710592,[<ReferencedTweet id=1557563877159747585 type=retweeted]
2022-08-11 03:06:04+00:00,159688454,1557563974572466176,[<ReferencedTweet id=1557561713599422465 type=retweeted]
2022-08-11 03:06:06+00:00,2301646718,1557563984651460609,
2022-08-11 03:06:08+00:00,1526252275265675266,1557563993484574720,[<ReferencedTweet id=1552455334836506626 type=retweeted]
2022-08-11 03:06:19+00:00,50614363,1557564038250479623,[<ReferencedTweet id=1557471443243470849 type=retweeted]
2022-08-11 03:06:27+00:00,1065750782891433984,1557564072379518979,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 03:07:13+00:00,278644717,1557564266215264256,[<ReferencedTweet id=1557563659857133568 type=retweeted]
2022-08-11 03:07:14+00:00,728407505345368068,1557564269801213953,[<ReferencedTweet id=1557563659857133568 type=retweeted]
2022-08-11 03:07:17+00:00,1459186416773218306,1557564282887446530,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 03:07:31+00:00,249906412,1557564339472814081,[<ReferencedTweet id=1557471443243470849 type=retweeted]
2022-08-11 03:07:50+00:00,1494287642,1557564420129161218,[<ReferencedTweet id=1557560272541421568 type=retweeted]
2022-08-11 03:07:52+00:00,1032304864523689984,1557564429633560576,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 03:08:02+00:00,1081959158717599745,1557564470771306499,[<ReferencedTweet id=1557494448552017921 type=retweeted]
2022-08-11 03:08:07+00:00,938767189234118656,1557564491193323520,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 03:08:15+00:00,1454363905023746048,1557564522877128704,[<ReferencedTweet id=1557560272541421568 type=retweeted]
2022-08-11 03:08:24+00:00,797741431611858948,1557564560835485696,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 03:08:37+00:00,2786316953,1557564617068527618,[<ReferencedTweet id=1557428795501645824 type=quoted]
2022-08-11 03:08:39+00:00,125492493,1557564626480545794,[<ReferencedTweet id=1557563659857133568 type=retweeted]
2022-08-11 03:08:47+00:00,1454363905023746048,1557564660454416384,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 03:08:59+00:00,2786316953,1557564710660235264,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 03:09:19+00:00,1516478393713369089,1557564793682378752,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 03:09:24+00:00,56733955,1557564815895314432,[<ReferencedTweet id=1557506766610604035 type=retweeted]
2022-08-11 03:09:32+00:00,330725101,1557564847021330435,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 03:09:42+00:00,2881010465,1557564887919886341,[<ReferencedTweet id=1557483692095840261 type=retweeted]
2022-08-11 03:09:55+00:00,351649930,1557564943242854400,[<ReferencedTweet id=1557563659857133568 type=retweeted]
2022-08-11 03:10:28+00:00,1284664594695360512,1557565081478643712,[<ReferencedTweet id=1557476634898452482 type=retweeted]
2022-08-11 03:10:38+00:00,1544536128,1557565123560181761,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 03:10:38+00:00,80085347,1557565125929959424,[<ReferencedTweet id=1557503155994230785 type=retweeted]
2022-08-11 03:10:43+00:00,2786316953,1557565146951811072,[<ReferencedTweet id=1557483692095840261 type=retweeted]
2022-08-11 03:11:27+00:00,177190196,1557565329907367942,[<ReferencedTweet id=1557503308364922882 type=retweeted]
2022-08-11 03:11:40+00:00,52332230,1557565384890503169,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 03:12:10+00:00,772222904998256640,1557565510807592960,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 03:15:22+00:00,1453465118961020930,1557565517258522629,[<ReferencedTweet id=1557565517258522629 type=replied_to]
2022-08-11 03:12:30+00:00,36214592,1557565592625897472,[<ReferencedTweet id=1557476634898452482 type=retweeted]
2022-08-11 03:12:32+00:00,1337696524139192322,1557565602683822080,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 03:12:33+00:00,2786316953,1557565605615738880,[<ReferencedTweet id=1557440246765215744 type=retweeted]
2022-08-11 03:12:36+00:00,980916436691505152,1557565618408259586,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 03:12:37+00:00,2799967707,1557565625647747073,[<ReferencedTweet id=1557455739605639168 type=retweeted]
2022-08-11 03:12:39+00:00,66205927,1557565633612726274,[<ReferencedTweet id=1557544460812156929 type=retweeted]
2022-08-11 03:13:07+00:00,405873099,1557565749283246080,[<ReferencedTweet id=1557561713599422465 type=retweeted]
2022-08-11 03:38:24+00:00,1421584858875301891,1557565755373371393,[<ReferencedTweet id=1557565755373371393 type=replied_to]
2022-08-11 03:13:16+00:00,2786316953,1557565785752719361,[<ReferencedTweet id=1557444737027694593 type=retweeted]
2022-08-11 03:13:20+00:00,57375913,1557565803100241920,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 03:13:23+00:00,1484605880775716870,1557565815322542080,[<ReferencedTweet id=1557565787589730304 type=retweeted]
2022-08-11 03:13:36+00:00,33520730,1557565873040375808,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 03:13:39+00:00,1030597141687877640,1557565881768714240,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 03:13:46+00:00,1267620912330878976,1557565912634609664,[<ReferencedTweet id=1557544460812156929 type=retweeted]
2022-08-11 03:13:47+00:00,30577426,1557565917864804353,[<ReferencedTweet id=1557471443243470849 type=retweeted]
2022-08-11 03:14:07+00:00,2290864605,1557565999683190786,[<ReferencedTweet id=1557563659857133568 type=retweeted]
2022-08-11 03:14:14+00:00,1260990739,1557566031173980160,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 03:14:16+00:00,2786316953,1557566040288231426,[<ReferencedTweet id=1557456288744890368 type=retweeted]
2022-08-11 03:14:28+00:00,1454363905023746048,1557566089353109506,[<ReferencedTweet id=1557476634898452482 type=retweeted]
2022-08-11 03:14:33+00:00,1587484500,1557566108458156034,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 03:14:34+00:00,64809054,1557566115965976576,[<ReferencedTweet id=1557379106030878722 type=retweeted]
2022-08-11 03:14:35+00:00,2428115947,1557566117652094976,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 03:14:44+00:00,1233462382619435008,1557566156143304706,[<ReferencedTweet id=1557537027784151045 type=retweeted]
2022-08-11 03:14:52+00:00,2786316953,1557566191547334661,[<ReferencedTweet id=1557563659857133568 type=retweeted]
2022-08-11 03:15:08+00:00,981383519111974913,1557566256143892483,[<ReferencedTweet id=1557494448552017921 type=retweeted]
2022-08-11 03:15:19+00:00,1490838015102668800,1557566303380062208,[<ReferencedTweet id=1557091361651834880 type=retweeted]
2022-08-11 03:15:22+00:00,1001195068588527616,1557566314226630656,[<ReferencedTweet id=1557560272541421568 type=retweeted]
2022-08-11 03:15:22+00:00,1258630578435493888,1557566315841437696,[<ReferencedTweet id=1557501231144239104 type=retweeted]
2022-08-11 03:15:29+00:00,1555158072003272704,1557566343519535105,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 03:15:32+00:00,61234955,1557566356064698371,[<ReferencedTweet id=1557525682216910848 type=retweeted]
2022-08-11 03:15:34+00:00,1271449326989070338,1557566365141241856,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 03:15:38+00:00,1424151450142269440,1557566383881420800,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 03:15:39+00:00,35810163,1557566385785552896,[<ReferencedTweet id=1557449052874227713 type=retweeted]
2022-08-11 03:15:48+00:00,133776275,1557566424742334464,[<ReferencedTweet id=1557379654570344448 type=retweeted]
2022-08-11 03:15:49+00:00,1318301646414295041,1557566427388956673,[<ReferencedTweet id=1557508542332018691 type=retweeted]
2022-08-11 03:15:55+00:00,191729517,1557566453016104961,[<ReferencedTweet id=1557563877159747585 type=retweeted]
2022-08-11 03:15:59+00:00,1523140238742368264,1557566471508721668,[<ReferencedTweet id=1557544460812156929 type=retweeted]
2022-08-11 03:16:10+00:00,1556368241970364425,1557566516421328896,[<ReferencedTweet id=1557565787589730304 type=retweeted]
2022-08-11 03:16:16+00:00,1184868538445651968,1557566541964738560,[<ReferencedTweet id=1557563659857133568 type=retweeted]
2022-08-11 03:16:33+00:00,1416822099478450177,1557566612886224896,[<ReferencedTweet id=1557509880650629120 type=retweeted]
2022-08-11 03:16:37+00:00,43749754,1557566630544244738,[<ReferencedTweet id=1557449052874227713 type=retweeted]
